,lines,name
461,why did they leave there's not much to tell, innerspace 
462,what did you tell them they kidded me a little, innerspace 
463,your friends did they ask about me what do you mean, innerspace 
464,who else is interested in me you seemed interesting, innerspace 
465,why wanted to get to know you, innerspace 
466,why did you stay with me why didn't you tell me, innerspace 
467,they left i had to go with them why did you leave, innerspace 
468,why'd you run off joe what happened to you, innerspace 
469,that depends and you what do you like, innerspace 
470,he likes the quiet they were here last week how often they come here, innerspace 
471,to organize things meetings and travel whenever they come here i handle details hires you for what, innerspace 
472,no ryuji just hires us is that ryuji, innerspace 
473,trans ocean travel no one no one at all i'm unemployed who do you, innerspace 
474,who do you work for naw made that up, innerspace 
475,ummm you really work for the foreign service just okay, innerspace 
476,you're doing okay and how'm i doing, innerspace 
477,you're talking to me that was then this is now who am i talking to, innerspace 
478,you did if i was with you i wouldn't, innerspace 
479,why do you do it but i don't listen then i'd be crazy, innerspace 
480,you talk to yourself i promise you that i am not crazy course if i was i'd be the last to know why do you ask, innerspace 
481,that you're not crazy promise you what, innerspace 
482,are you alright you are, innerspace 
483,can i help i am sort of scattered, innerspace 
484,as if your mind's not all there disinterest, innerspace 
485,and sort of disinterest it's not apparent, innerspace 
486,i guess it's a combination you don't often see apparent attraction i don't know, innerspace 
487,why i waited for you, innerspace 
488,me still they left you alone you again, innerspace 
489,i just work for the travel firm and you, innerspace 
490,yes of course you mean from it, innerspace 
491,rene wait what's your name, innerspace 
492,like there's someone else here what way, innerspace 
493,nothing al why do you talk that way what's so funny, innerspace 
494,without what let you leave without it, innerspace 
495,do what i can't do that, innerspace 
496,haven't seen you around right here too, innerspace 
497,and you oh i can't business, innerspace 
498,dinner tonight where, innerspace 
499,i'll be right there yeah one of the corniest lines i ever heard, innerspace 
500,blake said that yes, innerspace 
501,the poet something he said blake, innerspace 
502,blake i am confused or maybe it's you, innerspace 
503,no no one to speak of is someone else here, innerspace 
504,i'm looking for someone what do you do about what, innerspace 
505,i don't know what about the others, innerspace 
506,someone is selling you followed us if it's not him it must be you if it's not you it must be him you scared him off why'd you invite me here, innerspace 
507,we've had thefts of our new stuff gruner deals in this a big deal is going down now i went to see if gruner had anything to sell but he didn't make any moves and when you arrived he backed off why are you on to him, innerspace 
508,i can't he didn't do anything thanks to you could have been drunk a little sooner but excellent good character what is it, innerspace 
509,excuse me piece of mind, innerspace 
510,what could you find in this place it keeps me busy everybody always wants something, innerspace 
511,must be a fulfilling occupation thanks, innerspace 
512,water fountain's through that door down the hall a drink, innerspace 
513,is there anything else mr athol will be with you as soon as possible will you be able to wait, innerspace 
514,i have a seat i've had it since nine i'm sorry we're running behind so many applicants so few jobs if you'll just have a seat, innerspace 
515,joe doakes it's quarter to 10 leaving now go to sleep all of you, innerspace 
516,mom what are you doing here ahhh okay, innerspace 
517,yes tear it apart, innerspace 
518,that's alright just tear it apart i can't get it out it would take hours, innerspace 
519,could i have it please just one the back up, innerspace 
520,it will be fine you have another it is, innerspace 
521,it's alright the experiment the danger, innerspace 
522,why not you can't take that, innerspace 
523,why wait, innerspace 
524,no it doesn't hurt, innerspace 
525,it will it'l be alright, innerspace 
526,ow perfectly, innerspace 
527,the other working yes, innerspace 
528,this the only spare thank you, innerspace 
529,right there what about al, innerspace 
530,so we better get started it'l take months, innerspace 
531,whoever took it does look nobody knows we did it, innerspace 
532,too much what does he know, innerspace 
